,Código,Posto,Mês/Ano,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Acumulado
673,201,Camaragibe,04/2023,0,0,"7,3","1,4",0,0,"6,2",0,"4,1","96,9",0,0,"10,4","1,5","10,3",0,"4,8","0,1",0,0,0,0,0,"5,5","6,7","48,8","24,8",0,"7,5","8,4",-,8877
674,28,Goiana (Itapirema - IPA),04/2023,0,0,0,"0,4","10,4",0,"4,4",0,"62,8","0,4",0,0,1,"0,4","9,5","3,2","1,2","1,6",0,0,0,0,"1,2",29,"3,4","31,8","1,6","1,8",3,6,-,"6098,7"
675,487,Goiana - PCD,04/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,871
676,100,Igarassu,04/2023,0,0,0,0,"14,3",0,"0,7","5,5","37,5","26,5",0,0,"9,4","4,7",2,0,"2,4","5,9",0,0,0,0,0,"11,3","0,8","78,8","26,3","0,4",0,"3,3",-,"8265,5"
677,269,Igarassu (Bar.Catucá),04/2023,0,"32,6",0,0,7,0,0,"0,9",68,"20,5",0,0,"1,8",0,"2,9","1,1","7,9",-,0,0,0,0,0,"6,8","15,8",36,"52,2","2,1",0,"6,5",-,"6499,1"
678,294,Igarassu (Usina São José),04/2023,1,0,0,1,"4,8",0,0,0,63,"10,5",0,0,"1,5","1,7",2,4,"27,2","0,3",0,0,0,0,0,4,"7,7","41,1","35,1",1,0,2,-,"6727,4"
679,387,Ipojuca,04/2023,0,0,0,5,"19,1","7,2","0,7",0,138,0,0,0,"9,2","2,3","13,9","6,9","5,9",0,0,0,"0,6","0,4","21,1","11,2",1,"17,3",32,"0,8",0,"11,3",-,10181
680,602,Ipojuca (Suape) - PCD,04/2023,0,0,0,"15,2","3,2","0,6","3,2",2,"80,2",0,0,0,"13,6","0,8","5,4","0,2","0,8","0,6",0,0,0,0,"8,4","4,4","1,2","5,2","47,4","1,4",0,"25,8",-,"5432,2"
681,524,Itamaracá,04/2023,0,0,0,"1,4","16,1",0,0,"1,9","28,3",13,0,0,1,"4,9","0,9","3,4","6,5",0,0,0,0,0,0,"29,8","2,6","13,3","16,2",0,"2,5","5,5",-,"7707,2"
682,520,Itapissuma,04/2023,0,0,0,1,"13,4",0,0,"2,1","25,3","10,5",0,0,"0,5","3,5","0,5","2,8","4,5","0,2",0,0,0,0,0,"25,5","8,3","25,5","14,5",0,3,"7,3",-,"7373,2"
683,604,Jaboatão (Cidade da Copa) - PCD,04/2023,0,0,"14,4","1,8","18,2","0,4","4,6","8,4","106,8","0,2",0,0,"7,8","0,8","7,2","0,6","16,2","0,6",0,0,"2,4",0,3,"7,6","17,4","56,6","42,6","1,8",0,"7,6",-,"8785,2"
684,202,Jaboatão dos Guararapes,04/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
685,268,Jaboatão dos Guararapes (Bar.Duas Unas),04/2023,0,0,0,"0,8","26,4",0,31,0,"80,6",22,0,0,19,0,"19,4","0,3","20,3",0,0,0,"8,2",0,10,"2,7","11,3","59,8","37,2",1,0,"6,8",-,"9203,9"
686,205,Moreno,04/2023,0,0,0,0,"29,8",0,"30,7",0,"80,9","21,8",0,0,0,0,"19,4",1,"20,5",0,0,"7,9",0,0,"11,2","2,4","10,9","58,9","37,8","1,2",0,"6,5",-,8390
687,199,Olinda,04/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1425,5"
688,551,Olinda (Academia Santa Gertrudes),04/2023,0,0,"0,1","2,4","10,2",0,0,"0,2","61,2",30,0,0,"1,1","1,1","2,3","1,5","3,3",0,0,0,"0,5",0,0,"14,4","23,7","35,7",21,"1,5",0,"15,1",-,"7795,2"
689,209,Olinda (Alto da Bondade),04/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,-,0
690,1049,Olinda (Jardim Atlântico),04/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
691,451,Paulista,04/2023,0,0,0,"4,7","5,7",0,"0,2","2,6","98,9","24,4",0,0,2,0,"1,4","3,1","20,3","0,2",1,0,0,0,0,"3,8","29,4","45,8","17,9",0,0,"4,5",-,"8190,9"
692,265,Recife (Alto da Brasileira),04/2023,0,0,"22,4",0,"4,5","0,7",7,"0,3","70,5",-,0,0,"3,7","1,4","5,9",0,4,0,0,0,0,0,0,"9,1",0,"48,1","27,2","12,3",0,"1,1",-,"8504,7"
693,196,Recife (Codecipe / Santo Amaro),04/2023,0,0,0,0,"2,4",0,1,1,76,"4,6",0,0,0,"0,2","2,4","0,4","6,6",0,0,"0,4","0,2",0,0,"17,2","12,4","31,2",22,"0,1",0,"2,3",-,"8354,5"
694,30,Recife (Várzea),04/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1410,2"
695,267,São Lourenço da Mata (Tapacurá),04/2023,0,0,0,0,"15,9",0,"6,4",0,"40,5","9,9",0,0,"4,1","5,1","4,1","1,2","7,5",0,0,0,0,0,0,"6,8","15,8","17,6","18,2","1,2",0,"8,9",-,"5980,6"
696,198,Abreu e Lima,05/2023,12,0,0,0,23,5,"0,4",0,0,"2,6",0,0,0,0,0,0,"20,5","1,8",0,6,5,"6,8","15,8",56,20,"0,1",0,0,"48,8","9,6","0,2","8750,9"
697,309,Araçoiaba (Granja Cristo Redentor),05/2023,"15,6",0,0,"0,6","30,5","3,5",0,0,0,0,0,0,0,0,"10,7",0,"3,1",0,0,0,0,0,0,"36,1",-,"0,6",0,0,"15,9","3,2","2,6","5855,1"
698,301,Cabo,05/2023,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
699,490,Cabo (Barragem de Gurjaú),05/2023,"20,4","0,2","0,2","10,4","13,3","0,5","7,1",2,0,"1,4","0,4",0,0,"0,7","1,7","0,5","6,5",0,"26,3","3,1",4,"49,5","15,7","22,5",-,"1,4","11,6",0,"24,8","0,7","4,4","9366,8"
700,491,Cabo (Barragem de Suape),05/2023,22,"0,5",3,"18,2","12,7",0,17,"2,3","10,9","5,9","1,3",0,0,0,0,"1,1","11,2",0,"0,7","1,9",7,"69,1",27,"9,7",-,0,"1,3",0,"67,6",0,0,"9539,9"
701,603,Cabo (Pirapama),05/2023,"10,3","3,1",0,"7,6","5,5","0,2","2,4","2,3","0,3",0,"3,1",0,0,"1,6",0,"2,5",10,0,"10,7","1,6","4,6","41,5","52,6","9,4","44,3",0,"6,2","1,5","38,2","1,7","3,4",9823
702,201,Camaragibe,05/2023,0,0,0,"3,4","26,2","2,2",0,0,0,"1,2",0,0,0,"10,4","8,3","0,6","27,3","5,3","1,6",0,"3,2","28,5","27,7","77,2","34,6","10,6",0,0,"20,5","4,5","3,4",8877
703,28,Goiana (Itapirema - IPA),05/2023,3,"0,4","0,2","3,6","10,4",0,0,0,0,"0,6",0,0,0,"10,6",0,0,"0,2","3,8","1,8",0,"1,2","6,6","20,4","23,4","9,4","4,4","1,8","0,2",9,"7,4","1,8","6098,7"
704,487,Goiana - PCD,05/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,871
705,100,Igarassu,05/2023,"8,9",1,"3,8","0,6","15,3","2,8","1,5","0,4",0,0,"1,2",0,0,0,0,0,"9,3","11,5",0,0,"0,1",8,"4,8","33,2","47,3","3,9",3,0,"37,3","2,2","2,1","8265,5"
706,269,Igarassu (Bar.Catucá),05/2023,2,0,0,1,"26,7","1,9",0,0,0,0,0,0,0,"3,5",0,0,"11,5",-,0,0,"1,8",1,22,"21,4","15,2","1,4","3,3",0,"17,2",0,0,"6499,1"
707,294,Igarassu (Usina São José),05/2023,10,18,"3,6","0,2",49,"3,4",0,0,0,0,"0,4",0,0,0,0,"7,3",3,"0,8","0,7",0,0,"2,4","6,9",39,-,"1,8",1,0,"18,1",18,0,"6727,4"
708,387,Ipojuca,05/2023,"35,5",10,6,"9,4","10,3",0,3,2,"3,8",0,0,0,0,"0,3",0,"2,6","12,8",0,"2,1","1,7","6,7","66,5","28,9","20,5","51,7","13,5","9,1",4,"50,7",0,"5,3",10181
709,602,Ipojuca (Suape) - PCD,05/2023,12,"2,4","16,6","0,2",2,0,"7,6","2,2","13,6","8,2","0,6",0,0,0,"0,2","2,2",7,"3,6",0,"9,2","19,4","59,2","14,6","53,6","20,8","0,2","0,4","1,8","79,8",0,"11,2","5432,2"
710,524,Itamaracá,05/2023,0,"4,2","0,2",0,"12,8","1,2",0,0,0,"1,5",0,0,0,0,0,"2,4","2,8","14,5","0,4",0,0,"7,4","54,7","15,4","30,3","3,8",0,0,"13,7","13,9","13,2","7707,2"
711,520,Itapissuma,05/2023,0,"3,5","0,3",0,"13,5","0,9",0,0,0,1,0,0,0,0,0,2,"2,5","8,5","0,3",0,0,"7,2","46,5","38,5","28,4","3,5",0,1,"32,4","12,4","12,2","7373,2"
712,604,Jaboatão (Cidade da Copa) - PCD,05/2023,"17,6","19,4","0,2","3,8",11,"0,6","1,4","0,6",0,1,"0,2",0,0,1,0,"2,8","24,8","1,8",0,0,"4,4","24,6","26,6","105,8","21,8","7,8",4,"2,2","21,2","8,2","2,4","8785,2"
713,202,Jaboatão dos Guararapes,05/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
714,268,Jaboatão dos Guararapes (Bar.Duas Unas),05/2023,"26,5","9,1","1,3","7,5","9,3",0,0,"0,9",0,"0,7",0,0,0,0,"3,9","3,2","3,5","0,2","0,8",0,2,"21,4","20,7","89,8","52,6","1,3","6,3","0,9","18,1","2,1","1,9","9203,9"
715,205,Moreno,05/2023,"27,1","1,4","4,2","6,9","9,1",0,0,"0,8",0,"0,6",0,0,0,0,"3,4","3,1","3,7","0,5",0,0,"7,9","12,4",19,"90,2","51,4","1,4","6,1","1,2","19,1","1,9",1,8390
716,199,Olinda,05/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1425,5"
717,551,Olinda (Academia Santa Gertrudes),05/2023,"5,3","0,4","3,2","11,2","6,1","4,1",0,"1,7","6,4","0,3",0,0,0,0,0,"2,5","36,6","9,7",0,"37,9","15,6","12,2","17,5","48,2","32,2",0,"2,7",0,"27,9","3,6",2,"7795,2"
718,209,Olinda (Alto da Bondade),05/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
719,1049,Olinda (Jardim Atlântico),05/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
720,451,Paulista,05/2023,"17,8",0,"0,6","6,7","11,8",0,0,0,0,"1,6",0,0,0,0,0,"2,8","6,3","22,8",0,"5,1",8,"14,8","10,3","63,4","23,3",1,"0,8",0,"47,4","27,3","7,7","8190,9"
721,265,Recife (Alto da Brasileira),05/2023,"24,5",0,0,"5,1","3,7","5,3","3,1",0,"0,9",-,0,0,0,0,0,"1,3","31,1","3,7","3,8","0,7","4,1","9,3","23,9","31,2",-,"2,4","15,1",0,"15,5","27,5","0,5","8504,7"
722,196,Recife (Codecipe / Santo Amaro),05/2023,"11,2",0,0,1,"0,2",0,0,2,0,"2,3","1,8",0,0,"1,6",0,"3,1","10,1","7,4",0,"14,2",11,23,20,66,-,"4,2","8,1",0,"14,4","34,8",2,"8354,5"
723,30,Recife (Várzea),05/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1410,2"
724,267,São Lourenço da Mata (Tapacurá),05/2023,"20,6","2,7",0,"2,1","12,1","2,1",0,"0,8",0,"1,4",0,0,0,"1,2","5,1",0,"3,4",0,"6,7",0,0,"8,3","30,2","30,1","20,6","1,5","9,5",0,"9,3",0,"0,5","5980,6"
725,198,Abreu e Lima,06/2023,"3,2","1,5","0,1","0,3","1,5",0,"4,7",13,17,"12,7","8,1","64,7","1,2","7,3",40,"8,6",2,"7,3","0,1","16,6",2,"4,4","31,3","4,2","1,5",29,85,"2,7","15,5","80,1",-,"8750,9"
726,309,Araçoiaba (Granja Cristo Redentor),06/2023,1,"1,4",0,0,0,0,0,"5,1","22,5",0,"20,4","10,1",0,"26,1","43,7","6,7","6,9","14,2",0,"11,9",0,"6,3","20,3","12,8","10,2","9,1","40,9","3,8","4,1","100,3",-,"5855,1"
727,301,Cabo,06/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
728,490,Cabo (Barragem de Gurjaú),06/2023,"0,8","9,1",0,"1,6","6,5","2,5","4,5","10,4","8,4","6,6",0,"24,9","4,9","66,8","96,9","12,2",0,"2,1","6,3","14,5","1,2","8,7",36,"17,5","12,5","17,5","79,5","7,2","20,2","103,1",-,"9366,8"
729,491,Cabo (Barragem de Suape),06/2023,"2,5","3,7",3,1,"4,3","11,5","18,8",11,"2,6","1,2",0,11,4,"41,2","121,5","13,3",0,"2,5","2,2","23,5","2,6","6,1","25,5","10,6","5,7","12,8","101,4",5,"45,6","70,9",-,"9539,9"
730,603,Cabo (Pirapama),06/2023,"2,7","0,5",0,"4,2","1,9","1,3","1,7",14,"2,8","6,3",0,"23,2","3,6","41,2","146,1","12,2",0,"0,8","3,3","23,4","1,5",12,42,"23,9","17,5","14,5",113,"3,2",30,"81,1",-,9823
731,201,Camaragibe,06/2023,"5,4","2,8",0,0,"2,8","0,6","1,4","8,1","16,4","2,5","8,5","41,5","1,4","13,4","69,1","15,1","2,6","4,8","3,5","9,3","4,9","5,6","26,4","15,2","12,8","15,6","74,7","6,5","13,2","49,4",-,8877
732,28,Goiana (Itapirema - IPA),06/2023,"3,4",0,0,0,"0,6","0,2",0,"13,8",24,17,30,34,1,"8,8","31,4","27,2","1,8","0,4","0,4","2,8","0,4","2,2",15,"24,6","5,2","26,2","22,4","7,4","10,4",52,-,"6098,7"
733,487,Goiana - PCD,06/2023,"2,4","1,4",0,"0,6","0,4","0,6","2,6","8,4","5,2","20,6",1,"10,4","4,4","0,6",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,871
734,100,Igarassu,06/2023,"1,8","0,8",0,"0,6",2,"0,2","0,2","6,2",15,22,10,"73,1","11,1","9,1","50,7","6,5","2,8","8,8",0,"15,1","1,9","6,3",34,"30,7","6,2","26,4","64,3","3,7","7,1","116,3",-,"8265,5"
735,269,Igarassu (Bar.Catucá),06/2023,"4,4","2,7",0,0,0,0,0,"3,5","6,2",25,0,"37,7","4,8","7,3","56,5",7,"1,4","11,5","1,5","9,3","1,4","7,9","17,3","11,4","4,5","17,2",49,2,"15,1","79,7",-,"6499,1"
736,294,Igarassu (Usina São José),06/2023,0,0,0,0,0,0,0,0,"5,7","10,3",0,38,7,"9,5","46,6","3,6","1,5",8,0,12,"2,8","3,5",26,21,3,16,"43,7","2,5",18,95,-,"6727,4"
737,387,Ipojuca,06/2023,0,10,0,1,"3,7","15,9","12,7","12,9","5,5","2,2","0,6","12,7","7,3","42,7","114,7","9,1","0,2","2,7","4,7","18,5","3,3","5,3",33,"20,9","4,6","16,3","98,5","7,1",20,"85,4",-,10181
738,602,Ipojuca (Suape) - PCD,06/2023,"3,4","4,4","1,2","5,2",8,"28,4",12,"2,4","3,2",0,"0,6","9,8","4,4","59,2",94,"1,8",1,"2,4","1,8","25,8",36,"1,6","35,6","6,4","10,2","21,6","77,8",12,41,"104,2",-,"5432,2"
739,524,Itamaracá,06/2023,"8,6",3,0,0,"3,9",1,"7,1","6,6","47,1","2,5",18,"86,1","1,5","28,3","31,1","43,9","1,5",6,0,"6,7","0,8","6,9","28,4",21,9,"16,8","41,3","10,6","8,5","114,5",-,"7707,2"
740,520,Itapissuma,06/2023,"5,5","2,2",0,0,"2,4","0,8","6,5","5,5","34,3","2,8","17,5","58,4","1,4","24,5","32,5","36,4","1,2","3,4",0,"6,5","0,6","6,5","22,5","17,4","9,5","16,5","40,2","9,5",8,"96,5",-,"7373,2"
741,604,Jaboatão (Cidade da Copa) - PCD,06/2023,"1,8",4,0,1,2,"1,6","3,4",24,"21,6","1,8",28,"22,8",6,19,"80,4",5,"1,2",4,"0,4",9,"8,6","4,6","28,8","32,4","9,4",23,"60,2","8,2",29,"81,2",-,"8785,2"
742,202,Jaboatão dos Guararapes,06/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
743,268,Jaboatão dos Guararapes (Bar.Duas Unas),06/2023,"2,6","8,1","0,2","1,5","2,6",2,"2,6","10,8","6,2","21,8",0,"39,5","7,5","12,4","85,5","7,2",0,"4,9","2,1","7,6","2,7","7,2","32,2","29,5","12,6","12,3","74,3",5,"20,9",41,-,"9203,9"
744,205,Moreno,06/2023,"2,1","7,4",0,"1,4","2,9","2,2","2,1",11,"5,9","19,9",0,"38,4","7,9","11,9","79,2","8,1",0,"4,5",2,"7,7","2,1","6,9","31,9","32,1","12,9","12,1","74,9","6,1","3,4","39,8",-,8390
745,199,Olinda,06/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1425,5"
746,551,Olinda (Academia Santa Gertrudes),06/2023,"0,6",0,"0,5",1,2,0,"7,5","6,9",5,5,"9,6","83,7","1,1","6,6","61,5","13,3","7,2","3,9","1,2","26,8","1,1","0,3","5,6","18,9","1,3","18,3","84,1","1,3","6,9","65,7",-,"7795,2"
747,209,Olinda (Alto da Bondade),06/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,-,0
748,1049,Olinda (Jardim Atlântico),06/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
749,451,Paulista,06/2023,0,"3,1",0,0,"4,2","3,7","8,3","4,8","23,7","1,4","22,4",62,"5,5","13,4","42,9",17,"7,8","7,3",1,"15,6",3,"3,2","23,9","14,1",3,"31,1",76,"3,4","18,2","83,3",-,"8190,9"
750,265,Recife (Alto da Brasileira),06/2023,0,0,0,"1,2",1,"0,9","3,7",7,"6,6",-,0,"41,5",-,-,"58,5",-,"0,8","6,7",0,"8,1","2,4","6,2","30,5","21,1","8,8","10,3","74,1","3,2","14,2","67,9",-,"8504,7"
751,196,Recife (Codecipe / Santo Amaro),06/2023,"2,2",0,0,"7,4","2,2",0,"16,4",0,"6,4","7,2",24,54,"2,2","7,4","60,8","9,9","0,9","7,4","0,3","11,9","1,8","2,4","15,8","9,1","3,8",15,"92,4",5,"8,6",67,-,"8354,5"
752,30,Recife (Várzea),06/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1410,2"
753,267,São Lourenço da Mata (Tapacurá),06/2023,"2,7",0,0,0,"0,9",0,"5,1","3,8","4,2","6,1",0,"27,5","6,9","7,5","78,5","9,7",0,"6,9",0,"3,7","1,6","4,2","20,2","18,7","3,9","11,5","60,9","1,8","9,5",35,-,"5980,6"
754,198,Abreu e Lima,07/2023,"1,9","11,4","20,6",0,"0,2","3,7","50,5","22,8","10,8","5,8",0,"2,1",0,0,0,"4,9","6,7","2,1","4,6",0,0,2,"9,7","0,3","2,6",0,3,"0,5","6,6",0,0,"8750,9"
755,309,Araçoiaba (Granja Cristo Redentor),07/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5855,1"
756,301,Cabo,07/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
757,490,Cabo (Barragem de Gurjaú),07/2023,"36,6","31,7","16,5",0,"2,6","12,3",16,"79,9",10,"8,2",0,"1,2","4,5",0,0,"15,1","20,9","1,7","2,4",0,"1,3","3,3","10,4","1,7",6,"0,9",0,"2,9","0,8",0,"0,8","9366,8"
758,491,Cabo (Barragem de Suape),07/2023,"36,5",13,"16,7",0,0,"14,3","17,2",77,12,8,0,0,"0,8",0,0,"8,2","14,5",3,"0,7",0,0,0,"7,8","1,8","3,7",0,0,"1,8","2,3","2,5","1,1","9539,9"
759,603,Cabo (Pirapama),07/2023,"34,9","22,4","12,2","0,2","3,2","6,4","23,7","94,6","10,1","8,8",0,"1,7",0,0,0,"3,9","12,2","3,2","2,3",0,"0,3","9,6","20,5","6,4",4,"0,1",0,"0,5",0,"2,7","0,8",9823
760,201,Camaragibe,07/2023,"16,5",12,27,"0,4","1,5","6,5","46,9","34,3","9,3","8,3",0,0,"1,8",0,0,"16,5","5,7","1,6",0,"3,3",1,"1,5","3,2","5,3","5,2","2,5","0,9",0,0,0,"1,2",8877
761,28,Goiana (Itapirema - IPA),07/2023,"3,6","5,6",21,"0,2",3,"0,2","117,2",2,"7,4","1,4",0,0,0,0,0,"0,6",4,"0,4","1,6","0,6","3,4","0,6",1,0,"1,2","0,4","0,2","3,8","0,2","1,6","0,2","6098,7"
762,487,Goiana - PCD,07/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,"0,4",0,"3,2","3,4","1,4","4,2","1,4","2,2","4,4",0,"1,6",0,871
763,100,Igarassu,07/2023,12,"6,5",21,0,0,"2,5",28,"31,1","8,3",3,"0,6","0,7",0,0,0,"7,7","2,2","0,7","2,4",0,"1,6","10,6",2,"2,4",1,0,"0,4","3,8","0,4",10,0,"8265,5"
764,269,Igarassu (Bar.Catucá),07/2023,"24,2","5,2","12,5",0,0,0,0,"34,2","2,5","2,2",0,"1,5",0,0,0,10,"15,5",-,"0,5",0,0,"3,5","3,2","2,5",0,0,0,"0,5",0,1,0,"6499,1"
765,294,Igarassu (Usina São José),07/2023,"11,2",10,"9,8",0,"0,3","2,5",35,12,5,"6,5",0,1,0,0,0,6,11,2,0,0,"2,5",4,"6,5","2,5",2,0,"0,5","0,2",0,"1,5",0,"6727,4"
766,387,Ipojuca,07/2023,"21,1","11,3","14,1",0,"4,8","15,1","11,4","58,8","13,6","3,7",0,"5,8","0,4",0,0,"10,7","17,3","9,2","3,7","1,4","3,1","8,8","4,5","2,2","2,3",0,0,"4,2",0,6,"0,4",10181
767,602,Ipojuca (Suape) - PCD,07/2023,12,42,"11,6","1,4","0,6","19,8","46,2","20,8","5,4",0,0,"0,2",0,0,0,3,15,0,0,0,"0,2","7,2",8,"1,8","3,8",1,0,"0,4",0,"1,8","0,8","5432,2"
768,524,Itamaracá,07/2023,"24,3","17,5",27,"0,8","3,1","2,2","12,6","5,3","8,2","12,4","1,8","0,5",0,0,"1,5","2,4","0,9","0,4",2,0,"0,5","0,6","0,3",1,"4,5","0,3","0,4","3,5",0,0,0,"7707,2"
769,520,Itapissuma,07/2023,22,"12,5","25,4","0,5","2,8",2,"11,5","4,5","6,5","11,5","1,6","0,4",0,0,"2,2","3,5",1,"0,8","2,2",0,"0,4",1,"0,5","1,2","5,3","0,2","0,8","3,2",0,0,0,"7373,2"
770,604,Jaboatão (Cidade da Copa) - PCD,07/2023,"5,8","9,2","12,4",0,"4,6",6,"80,4","28,6","11,2",0,0,"0,8",0,0,1,8,"12,2","4,8","0,4","0,2","2,4",5,"8,8","4,4",2,"1,6",0,2,"0,4","1,6",0,"8785,2"
771,202,Jaboatão dos Guararapes,07/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
772,268,Jaboatão dos Guararapes (Bar.Duas Unas),07/2023,"29,6","10,9","9,3",0,"2,1","5,2",26,"5,3","12,2","7,9",0,"0,6","0,3",0,0,"10,5","12,6","1,4","2,6",0,"3,7","4,4","10,7","1,2","2,4","0,7",0,0,"0,8","2,1","0,7","9203,9"
773,205,Moreno,07/2023,30,"9,7","8,9",0,"2,1","5,3","27,1","5,1","12,9","8,2",0,"0,4","0,7",0,0,0,"12,1","1,9","2,2",0,"2,1",0,11,"1,9","2,5","0,8",0,0,"0,5","1,9",0,8390
774,199,Olinda,07/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1425,5"
775,551,Olinda (Academia Santa Gertrudes),07/2023,"7,9","7,9","23,1","2,7",0,4,"32,1","50,2","6,5",0,"0,1",0,"0,5",0,"0,3","3,1","10,8","1,4",0,0,"0,4","1,8","1,9",0,"0,7","0,4",7,"8,3",0,"0,6",0,"7795,2"
776,209,Olinda (Alto da Bondade),07/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0
777,1049,Olinda (Jardim Atlântico),07/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
778,451,Paulista,07/2023,"5,1","17,7","39,4","9,9","6,9","4,8","34,7","30,6","0,4",3,0,"1,4","0,4",0,0,"4,1","11,1","0,8",0,1,"0,8","1,2","8,1","0,4","1,2","2,6","7,7","2,8","0,6","5,7",0,"8190,9"
779,265,Recife (Alto da Brasileira),07/2023,"26,9","10,2","10,2",0,"4,5","8,5","24,5","40,1","10,3",-,0,"0,5",1,0,"0,6","4,2","20,5","1,7",0,0,"0,7","3,3","6,5","3,5","1,3","1,7","0,9","1,6",0,"2,1",0,"8504,7"
780,196,Recife (Codecipe / Santo Amaro),07/2023,"29,6","7,2","23,8","0,6",1,3,"26,6","54,2","24,2","0,5",0,2,"0,8",0,0,0,"19,2","1,2",0,0,0,"0,2","4,8",3,"1,5","3,2","4,2","0,2",0,0,0,"8354,5"
781,30,Recife (Várzea),07/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1410,2"
782,267,São Lourenço da Mata (Tapacurá),07/2023,"14,2","1,2","6,5",0,"0,8","1,5","11,2","60,7","7,5","4,2",0,"0,9",0,0,0,"0,9","19,1","0,5","1,8",0,0,"1,7","6,1",0,0,0,0,"0,5",0,0,0,"5980,6"
783,198,Abreu e Lima,08/2023,0,0,16,0,0,0,"0,5","4,8",0,0,0,"1,8",5,"5,2","18,4",0,4,"7,2","12,7",31,"6,3",0,0,0,0,0,"0,4",0,"9,8",0,0,"8750,9"
784,309,Araçoiaba (Granja Cristo Redentor),08/2023,0,0,0,0,0,"14,8",0,"11,9",0,0,0,0,"9,9","12,2","2,5",0,0,0,"12,7","71,1",19,0,0,0,0,0,0,0,"8,5",0,0,"5855,1"
785,301,Cabo,08/2023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0
786,490,Cabo (Barragem de Gurjaú),08/2023,0,0,"12,7","0,9",0,0,"14,1",0,10,0,"0,5","3,9","2,4","3,5","14,1",0,"6,4","3,9","17,3","50,7","12,6",0,"1,3",0,0,0,0,"0,3","7,8",0,0,"9366,8"
